status,followup_tier,game_name,game_url,canonical_game_key,best_rank,first_seen_date,endpoint_observations,candidates_with_cdx_rows,failed_observations,unresolved_failed_endpoints,parsed_probe_count_rows,recovered_count_rows,source_types_seen,latest_probe_run_timestamp
no_archived_endpoint_rows_observed,,Slow Mustache,http://www.kongregate.com/games/DrinKadriu/slow-mustache,www.kongregate.com/games/drinkadriu/slow-mustache,,,2,0,0,0,0,0,metrics_json,2026-07-03T22:02:03Z
recovered_count,,Slurpy Derpy,http://www.kongregate.com/games/ScaryBee/slurpy-derpy,www.kongregate.com/games/scarybee/slurpy-derpy,,,8,8,0,0,8,4,metrics_json,2026-07-03T18:02:57Z
no_archived_endpoint_rows_observed,,Smash duel,http://www.kongregate.com/games/xelu3banh/smash-duel,www.kongregate.com/games/xelu3banh/smash-duel,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:02:06Z
no_archived_endpoint_rows_observed,,Snake,https://www.kongregate.com/games/Doodler_101/snake,www.kongregate.com/games/doodler_101/snake,,,4,0,2,0,0,0,metrics_json,2026-07-03T19:23:05Z
recovered_count,,Snake Cuby,http://www.kongregate.com/games/sevencolorsapps/snake-cuby,www.kongregate.com/games/sevencolorsapps/snake-cuby,,,2,2,0,0,2,1,metrics_json,2026-07-03T22:15:03Z
no_archived_endpoint_rows_observed,,Snappy Shark,http://www.kongregate.com/games/johnnyk022181/snappy-shark,www.kongregate.com/games/johnnyk022181/snappy-shark,,,4,0,1,0,0,0,metrics_json,2026-07-03T18:39:36Z
no_archived_endpoint_rows_observed,,Snot Launch,http://www.kongregate.com/games/sorenof/snot-launch,www.kongregate.com/games/sorenof/snot-launch,,,4,0,2,0,0,0,metrics_json,2026-07-03T21:07:10Z
no_archived_endpoint_rows_observed,,Soccer Free Kick Challenge,http://www.kongregate.com/games/JawGames/soccer-free-kick-challenge,www.kongregate.com/games/jawgames/soccer-free-kick-challenge,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:27:33Z
no_archived_endpoint_rows_observed,,Soccer Random,https://www.kongregate.com/games/rhminteractive/soccer-random,www.kongregate.com/games/rhminteractive/soccer-random,,,6,0,0,0,0,0,metrics_json,2026-07-03T15:25:41Z
no_archived_endpoint_rows_observed,,Sofia Cooking Pumpkin Tart,http://www.kongregate.com/games/wowsomegames/sofia-cooking-pumpkin-tart,www.kongregate.com/games/wowsomegames/sofia-cooking-pumpkin-tart,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:31:06Z
no_archived_endpoint_rows_observed,,Sokob,http://www.kongregate.com/games/adgard/sokob,www.kongregate.com/games/adgard/sokob,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:15:07Z
no_archived_endpoint_rows_observed,,Solek adventure in green lime land,http://www.kongregate.com/games/TowaOffKranuh/solek-adventure-in-green-lime-land,www.kongregate.com/games/towaoffkranuh/solek-adventure-in-green-lime-land,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:04:11Z
no_archived_endpoint_rows_observed,,Soul Shadows,http://www.kongregate.com/games/minininja956/soul-shadows,www.kongregate.com/games/minininja956/soul-shadows,,,2,0,0,0,0,0,metrics_json,2026-07-03T14:06:00Z
no_archived_endpoint_rows_observed,,Soy Luna Pac-Man,http://www.kongregate.com/games/juegosluna/soy-luna-pac-man,www.kongregate.com/games/juegosluna/soy-luna-pac-man,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:02:06Z
no_archived_endpoint_rows_observed,,Space Assault,http://www.kongregate.com/games/tete94/space-assault,www.kongregate.com/games/tete94/space-assault,,,4,0,1,0,0,0,metrics_json,2026-07-03T20:02:47Z
no_archived_endpoint_rows_observed,,Space Base Defender,http://www.kongregate.com/games/aliceperdomoDev/space-base-defender,www.kongregate.com/games/aliceperdomodev/space-base-defender,,,2,0,0,0,0,0,metrics_json,2026-07-03T22:52:47Z
recovered_count,,Space Breakout!,http://www.kongregate.com/games/mintteacup/space-breakout,www.kongregate.com/games/mintteacup/space-breakout,,,2,2,0,0,2,1,metrics_json,2026-07-03T18:38:21Z
archived_endpoint_hit_no_count,,Space Bunny,http://www.kongregate.com/games/catsito001/space-bunny,www.kongregate.com/games/catsito001/space-bunny,,,14,12,2,0,0,0,metrics_json,2026-07-03T21:20:45Z
recovered_count,,Space Defender YM,http://www.kongregate.com/games/Yellowmen_Kit/space-defender-ym,www.kongregate.com/games/yellowmen_kit/space-defender-ym,,,2,2,0,0,2,1,metrics_json,2026-07-03T14:52:25Z
no_archived_endpoint_rows_observed,,Space Flash,http://www.kongregate.com/games/spectr_006/space-flash,www.kongregate.com/games/spectr_006/space-flash,,,4,0,2,0,0,0,metrics_json,2026-07-03T21:48:52Z
no_archived_endpoint_rows_observed,,Space Hero,http://www.kongregate.com/games/george2222teodor/space-hero,www.kongregate.com/games/george2222teodor/space-hero,,,4,0,0,0,0,0,metrics_json,2026-07-03T13:57:22Z
no_archived_endpoint_rows_observed,,Space Invaders Mini,http://www.kongregate.com/games/M4LD0/space-invaders-mini,www.kongregate.com/games/m4ld0/space-invaders-mini,,,4,0,2,0,0,0,metrics_json,2026-07-03T20:42:46Z
recovered_count,,Space Invaderz Tutorial,http://www.kongregate.com/games/scotty42/space-invaderz-tutorial,www.kongregate.com/games/scotty42/space-invaderz-tutorial,,,2,2,0,0,2,1,metrics_json,2026-07-03T18:02:57Z
no_archived_endpoint_rows_observed,,Space Over Retro Community,http://www.kongregate.com/games/NeoBiel/space-over-retro-community,www.kongregate.com/games/neobiel/space-over-retro-community,,,2,0,0,0,0,0,metrics_json,2026-07-03T21:32:57Z
no_archived_endpoint_rows_observed,,Space Stranger,http://www.kongregate.com/games/LatypovKamil/space-stranger,www.kongregate.com/games/latypovkamil/space-stranger,,,4,0,2,0,0,0,metrics_json,2026-07-03T20:16:17Z
no_archived_endpoint_rows_observed,,Space War,http://www.kongregate.com/games/jerry19li/space-war,www.kongregate.com/games/jerry19li/space-war,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:43:38Z
no_archived_endpoint_rows_observed,,Space War,http://www.kongregate.com/games/kinmyy/space-war,www.kongregate.com/games/kinmyy/space-war,,,2,0,0,0,0,0,metrics_json,2026-07-03T21:17:57Z
no_archived_endpoint_rows_observed,,space war,http://www.kongregate.com/games/onlyoneli/space-war,www.kongregate.com/games/onlyoneli/space-war,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:03:37Z
no_archived_endpoint_rows_observed,,Space Wings Beta,http://www.kongregate.com/games/LucasCs91274/space-wings-beta,www.kongregate.com/games/lucascs91274/space-wings-beta,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:39:53Z
recovered_count,,SPACEPLAN Prototype,http://www.kongregate.com/games/jhollands/spaceplan-prototype,www.kongregate.com/games/jhollands/spaceplan-prototype,,,4,4,0,0,4,2,metrics_json,2026-07-03T17:42:51Z
no_archived_endpoint_rows_observed,,SpaceSymbols.io,http://www.kongregate.com/games/iromano/spacesymbols-io,www.kongregate.com/games/iromano/spacesymbols-io,,,2,0,0,0,0,0,metrics_json,2026-07-03T22:52:47Z
no_archived_endpoint_rows_observed,,SpaceWar,http://www.kongregate.com/games/qsqd3c2a1/spacewar,www.kongregate.com/games/qsqd3c2a1/spacewar,,,4,0,2,0,0,0,metrics_json,2026-07-03T19:47:57Z
no_archived_endpoint_rows_observed,,Special Strike: DLC 4,http://www.kongregate.com/games/brvasil/special-strike-dlc-4,www.kongregate.com/games/brvasil/special-strike-dlc-4,,,2,0,0,0,0,0,metrics_json,2026-07-03T21:17:57Z
recovered_count,,Speed Square,http://www.kongregate.com/games/SnipeShot360/speed-square,www.kongregate.com/games/snipeshot360/speed-square,,,2,2,0,0,2,1,metrics_json,2026-07-03T21:32:57Z
no_archived_endpoint_rows_observed,,Speed UP Your Seksi Babooshka,http://www.kongregate.com/games/ROFL_Games/speed-up-your-seksi-babooshka,www.kongregate.com/games/rofl_games/speed-up-your-seksi-babooshka,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:54:52Z
recovered_count,,Spell idle 2,http://www.kongregate.com/games/omgnoob191/spell-idle-2,www.kongregate.com/games/omgnoob191/spell-idle-2,,,2,2,0,0,2,1,metrics_json,2026-07-03T19:46:54Z
no_archived_endpoint_rows_observed,,Spell Sorter,http://www.kongregate.com/games/314owen/spell-sorter,www.kongregate.com/games/314owen/spell-sorter,,,6,0,0,0,0,0,metrics_json,2026-07-03T13:57:22Z
no_archived_endpoint_rows_observed,,Spinneroids,http://www.kongregate.com/games/pukks/spinneroids,www.kongregate.com/games/pukks/spinneroids,,,2,0,0,0,0,0,metrics_json,2026-07-03T23:06:47Z
recovered_count,,SPLAT DEATH SALAD,https://www.kongregate.com/games/SophieHoulden/splat-death-salad,www.kongregate.com/games/sophiehoulden/splat-death-salad,,,2,2,0,0,2,1,metrics_json,2026-07-03T17:04:20Z
no_archived_endpoint_rows_observed,,SpongeBob Save Crab,http://www.kongregate.com/games/game4joy1/spongebob-save-crab,www.kongregate.com/games/game4joy1/spongebob-save-crab,,,4,0,1,0,0,0,metrics_json,2026-07-03T18:49:43Z
recovered_count,,Sports Heads: Football Championship,https://www.kongregate.com/games/Mousebreaker/sports-heads-football-championship,www.kongregate.com/games/mousebreaker/sports-heads-football-championship,,,1,1,0,0,1,1,metrics_json,2026-07-03T11:55:23Z
no_archived_endpoint_rows_observed,,Square Jump: Revision of the Icy Tower,http://www.kongregate.com/games/marek123061/square-jump-revision-of-the-icy-tower,www.kongregate.com/games/marek123061/square-jump-revision-of-the-icy-tower,,,2,0,0,0,0,0,metrics_json,2026-07-03T14:06:00Z
no_archived_endpoint_rows_observed,,Square Spinner,http://www.kongregate.com/games/wallofgame/square-spinner,www.kongregate.com/games/wallofgame/square-spinner,,,2,0,0,0,0,0,metrics_json,2026-07-03T23:06:47Z
recovered_count,,Squid Ink,http://www.kongregate.com/games/LollygagGames/squid-ink,www.kongregate.com/games/lollygaggames/squid-ink,,,8,8,0,0,8,4,metrics_json,2026-07-03T21:46:14Z
no_archived_endpoint_rows_observed,,SS17 Marta Pons,http://www.kongregate.com/games/lionel_ict/ss17-marta-pons,www.kongregate.com/games/lionel_ict/ss17-marta-pons,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:52:39Z
no_archived_endpoint_rows_observed,,SS17 SuperCarla,http://www.kongregate.com/games/lionel_ict/ss17-supercarla,www.kongregate.com/games/lionel_ict/ss17-supercarla,,,4,0,2,0,0,0,metrics_json,2026-07-03T20:16:17Z
no_archived_endpoint_rows_observed,,SS17 Swallala Elena,http://www.kongregate.com/games/lionel_ict/ss17-swallala-elena,www.kongregate.com/games/lionel_ict/ss17-swallala-elena,,,2,0,0,0,0,0,metrics_json,2026-07-03T19:21:14Z
no_archived_endpoint_rows_observed,,star Match,http://www.kongregate.com/games/gamebazar99/star-match,www.kongregate.com/games/gamebazar99/star-match,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:43:38Z
no_archived_endpoint_rows_observed,,Starbomb,http://www.kongregate.com/games/HappyWhippings/starbomb,www.kongregate.com/games/happywhippings/starbomb,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:39:53Z
no_archived_endpoint_rows_observed,,Stardust,http://www.kongregate.com/games/voidExec/stardust,www.kongregate.com/games/voidexec/stardust,,,4,0,2,0,0,0,metrics_json,2026-07-03T20:16:17Z
no_archived_endpoint_rows_observed,,Steal the Wheel 13,http://www.kongregate.com/games/Enagamess/steal-the-wheel-13,www.kongregate.com/games/enagamess/steal-the-wheel-13,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:43:38Z
no_archived_endpoint_rows_observed,,Stealth Master (Game created for college Assignment),http://www.kongregate.com/games/brewis_dark/stealth-master-game-created-for-college-assignment,www.kongregate.com/games/brewis_dark/stealth-master-game-created-for-college-assignment,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:03:37Z
no_archived_endpoint_rows_observed,,Stellar Broadsider Test,http://www.kongregate.com/games/Tolaryn/stellar-broadsider-test,www.kongregate.com/games/tolaryn/stellar-broadsider-test,,,2,0,0,0,0,0,metrics_json,2026-07-03T22:52:47Z
no_archived_endpoint_rows_observed,,Stop the Fan on the Fly!,http://www.kongregate.com/games/lakotasdad/stop-the-fan-on-the-fly,www.kongregate.com/games/lakotasdad/stop-the-fan-on-the-fly,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:39:53Z
recovered_count,,Straw Hat Samurai: Duels,https://www.kongregate.com/games/Lutgames/straw-hat-samurai-duels,www.kongregate.com/games/lutgames/straw-hat-samurai-duels,,,5,4,1,0,2,1,metrics_json,2026-07-03T21:35:23Z
no_archived_endpoint_rows_observed,,Stuntsman Game,http://www.kongregate.com/games/AIexT/stuntsman-game,www.kongregate.com/games/aiext/stuntsman-game,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:42:29Z
no_archived_endpoint_rows_observed,,Summoner's Tale (in developing),http://www.kongregate.com/games/Mohamed_Negm/summoners-tale-in-developing,www.kongregate.com/games/mohamed_negm/summoners-tale-in-developing,,,4,0,1,0,0,0,metrics_json,2026-07-03T20:16:17Z
no_archived_endpoint_rows_observed,,Super Demolisher Dev.,http://www.kongregate.com/games/Lucifiphic_Rias/super-demolisher-dev,www.kongregate.com/games/lucifiphic_rias/super-demolisher-dev,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:39:53Z
recovered_count,,Super Hot,http://www.kongregate.com/games/Bunny_Engel/super-hot,www.kongregate.com/games/bunny_engel/super-hot,,,1,1,0,0,1,1,metrics_json,2026-07-03T12:06:59Z
recovered_count,,Super Monday Night Combat,http://www.kongregate.com/games/uberent/super-monday-night-combat,www.kongregate.com/games/uberent/super-monday-night-combat,,,2,2,0,0,1,1,metrics_json,2026-07-03T17:04:20Z
no_archived_endpoint_rows_observed,,Super Monkey Adventure,http://www.kongregate.com/games/flowlab/super-monkey-adventure,www.kongregate.com/games/flowlab/super-monkey-adventure,,,4,0,2,0,0,0,metrics_json,2026-07-03T22:04:11Z
no_archived_endpoint_rows_observed,,Super Pirate Adventure,http://www.kongregate.com/games/Gamesdeveloper/super-pirate-adventure,www.kongregate.com/games/gamesdeveloper/super-pirate-adventure,,,4,0,1,0,0,0,metrics_json,2026-07-03T21:09:02Z
no_archived_endpoint_rows_observed,,super smach flach 2,http://www.kongregate.com/games/mansur_ibragimov/super-smach-flach-2,www.kongregate.com/games/mansur_ibragimov/super-smach-flach-2,,,2,0,0,0,0,0,metrics_json,2026-07-03T22:27:24Z
recovered_count,,SuperBall Idle,http://www.kongregate.com/games/joao8991/superball-idle,www.kongregate.com/games/joao8991/superball-idle,,,1,0,0,0,0,1,metrics_json,2026-07-03T11:55:23Z
recovered_count,,Superfighters,https://www.kongregate.com/games/TRBW001/superfighters,www.kongregate.com/games/trbw001/superfighters,,,1,1,0,0,1,1,metrics_json,2026-07-03T12:06:59Z
no_archived_endpoint_rows_observed,,SuperHeroes Crossy Road,http://www.kongregate.com/games/gamer70008000/superheroes-crossy-road,www.kongregate.com/games/gamer70008000/superheroes-crossy-road,,,4,0,2,0,0,0,metrics_json,2026-07-03T23:20:11Z
recovered_count,,Supermechs,http://www.kongregate.com/games/Tacticsoft/supermechs,www.kongregate.com/games/tacticsoft/supermechs,,,111,92,0,0,2,2,chat_achievements;chat_js;developer_game_list;holodeck;metrics_json;recommended_games,2026-07-03T16:35:07Z
recovered_count,,Supervivencia en la Selva,http://www.kongregate.com/games/adry_fab/supervivencia-en-la-selva,www.kongregate.com/games/adry_fab/supervivencia-en-la-selva,,,2,2,0,0,2,1,metrics_json,2026-07-03T14:38:33Z
recovered_count,,Swarm Simulator,https://www.kongregate.com/games/swarmsim/swarm-simulator,www.kongregate.com/games/swarmsim/swarm-simulator,,,26,26,0,0,20,18,metrics_json,2026-07-03T15:54:51Z
no_archived_endpoint_rows_observed,,Sweggy Burd 420 MLG,http://www.kongregate.com/games/madscs/sweggy-burd-420-mlg,www.kongregate.com/games/madscs/sweggy-burd-420-mlg,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:27:33Z
no_archived_endpoint_rows_observed,,SWITCH,http://www.kongregate.com/games/Mirakus/switch,www.kongregate.com/games/mirakus/switch,,,4,0,2,0,0,0,metrics_json,2026-07-03T20:53:57Z
recovered_count,,Swoop-to-Nuts,http://www.kongregate.com/games/Fusionary/swoop-to-nuts,www.kongregate.com/games/fusionary/swoop-to-nuts,,,4,4,0,0,4,2,metrics_json,2026-07-03T18:02:57Z
recovered_count,,Swords & Potions 2,http://www.kongregate.com/games/EdgebeeStudios/swords-and-potions-2,www.kongregate.com/games/edgebeestudios/swords-and-potions-2,,,4,4,0,0,3,2,metrics_json,2026-07-03T17:42:51Z
recovered_count,,Swords and Souls,https://www.kongregate.com/games/SoulGame/swords-and-souls,www.kongregate.com/games/soulgame/swords-and-souls,,,26,26,0,0,20,19,metrics_json,2026-07-03T15:54:51Z
no_archived_endpoint_rows_observed,,Swordz.io,http://www.kongregate.com/games/Leonylyner/swordz-io,www.kongregate.com/games/leonylyner/swordz-io,,,2,0,0,0,0,0,metrics_json,2026-07-03T19:21:14Z
no_archived_endpoint_rows_observed,,Table Tennis - Match of the Year,http://www.kongregate.com/games/spilland/table-tennis-match-of-the-year,www.kongregate.com/games/spilland/table-tennis-match-of-the-year,,,2,0,0,0,0,0,metrics_json,2026-07-03T22:40:54Z
recovered_count,,Tabletop idle,http://www.kongregate.com/games/omgnoob191/tabletop-idle,www.kongregate.com/games/omgnoob191/tabletop-idle,,,6,6,0,0,6,3,metrics_json,2026-07-03T17:34:41Z
no_archived_endpoint_rows_observed,,Tactical Anomaly,http://www.kongregate.com/games/Dasius/tactical-anomaly,www.kongregate.com/games/dasius/tactical-anomaly,,,2,0,0,0,0,0,metrics_json,2026-07-03T18:38:21Z
recovered_count,,Tanki Online,http://www.kongregate.com/games/tankionlineuser/tanki-online,www.kongregate.com/games/tankionlineuser/tanki-online,,,4,2,2,0,2,1,metrics_json,2026-07-03T21:35:23Z
no_archived_endpoint_rows_observed,,TANKS!,http://www.kongregate.com/games/nyantoaster/tanks,www.kongregate.com/games/nyantoaster/tanks,,,2,0,0,0,0,0,metrics_json,2026-07-03T19:46:54Z
no_archived_endpoint_rows_observed,,Tantalus,http://www.kongregate.com/games/bier919/tantalus,www.kongregate.com/games/bier919/tantalus,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:15:07Z
recovered_count,,Tap Adventure,https://www.kongregate.com/games/Avaloid/tap-adventure,www.kongregate.com/games/avaloid/tap-adventure,,,12,12,0,0,11,6,metrics_json,2026-07-03T15:05:57Z
no_archived_endpoint_rows_observed,,Tap It! - Tap the red button!,http://www.kongregate.com/games/GuilhermeG5/tap-it-tap-the-red-button,www.kongregate.com/games/guilhermeg5/tap-it-tap-the-red-button,,,4,0,2,0,0,0,metrics_json,2026-07-03T19:33:29Z
no_archived_endpoint_rows_observed,,TDMS Alpha,http://www.kongregate.com/games/CraftyDart/tdms-alpha,www.kongregate.com/games/craftydart/tdms-alpha,,,4,0,2,0,0,0,metrics_json,2026-07-03T21:07:10Z
no_archived_endpoint_rows_observed,,Teddy Time,http://www.kongregate.com/games/pbooty/teddy-time,www.kongregate.com/games/pbooty/teddy-time,,,4,0,2,0,0,0,metrics_json,2026-07-03T21:35:23Z
no_archived_endpoint_rows_observed,,Temple,http://www.kongregate.com/games/TacoGames/temple,www.kongregate.com/games/tacogames/temple,,,2,0,0,0,0,0,metrics_json,2026-07-03T21:05:32Z
no_archived_endpoint_rows_observed,,Terroir Studio,http://www.kongregate.com/games/chasles/terroir-studio,www.kongregate.com/games/chasles/terroir-studio,,,2,0,0,0,0,0,metrics_json,2026-07-03T20:02:06Z
no_archived_endpoint_rows_observed,,test,https://www.kongregate.com/games/eyewars/test,www.kongregate.com/games/eyewars/test,,,4,0,0,0,0,0,metrics_json,2026-07-03T14:52:25Z
no_archived_endpoint_rows_observed,,Test Game 1,http://www.kongregate.com/games/mandheer/test-game-1,www.kongregate.com/games/mandheer/test-game-1,,,5,0,2,0,0,0,metrics_json,2026-07-03T21:48:52Z
no_archived_endpoint_rows_observed,,Teste nº 08 up,http://www.kongregate.com/games/matheusresende47/teste-n-08-up,www.kongregate.com/games/matheusresende47/teste-n-08-up,,,2,0,0,0,0,0,metrics_json,2026-07-03T22:40:54Z
no_archived_endpoint_rows_observed,,TestGame5334,http://www.kongregate.com/games/jimmydelaney19/testgame5334,www.kongregate.com/games/jimmydelaney19/testgame5334,,,4,0,2,0,0,0,metrics_json,2026-07-03T18:49:43Z
no_archived_endpoint_rows_observed,,Testing out Construct 2,http://www.kongregate.com/games/LeBanging/testing-out-construct-2,www.kongregate.com/games/lebanging/testing-out-construct-2,,,4,0,2,0,0,0,metrics_json,2026-07-03T23:08:57Z
no_archived_endpoint_rows_observed,,Tetristeroids,http://www.kongregate.com/games/benbrunton/tetristeroids,www.kongregate.com/games/benbrunton/tetristeroids,,,5,0,2,0,0,0,metrics_json,2026-07-03T21:48:52Z
no_archived_endpoint_rows_observed,,Thanksgiving Friend Rescue 1,http://www.kongregate.com/games/top10newgames/thanksgiving-friend-rescue-1,www.kongregate.com/games/top10newgames/thanksgiving-friend-rescue-1,,,4,0,2,0,0,0,metrics_json,2026-07-03T19:23:05Z
