catalog_index,game_name,game_url,canonical_game_key,kongregate_game_ids,status,priority_score,best_rank,top_n_appearances,listing_play_count_rows,max_listing_play_count_observed,needs_game_page_history,metrics_rows,first_metric_date,last_metric_date,cdx_rows,valid_cached_captures,known_failed_captures,fresh_pending_captures,missing_cdx_cache_files,failure_errors,first_seen_date,last_seen_date
844,GodClicker,http://www.kongregate.com/games/BullerSweety/godclicker,www.kongregate.com/games/bullersweety/godclicker,285181,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2017-08-23,2017-08-23
845,Grim And Slamrock,http://www.kongregate.com/games/bradbittner0/grim-and-slamrock,www.kongregate.com/games/bradbittner0/grim-and-slamrock,253833,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2015-12-18,2015-12-18
849,Hunter House Escape,http://www.kongregate.com/games/Nsrgames/hunter-house-escape,www.kongregate.com/games/nsrgames/hunter-house-escape,285662,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2017-09-04,2017-09-04
850,I.D.K (interplanetary demolition knights),http://www.kongregate.com/games/del9265494_55149/i-d-k-interplanetary-demolition-knights,www.kongregate.com/games/del9265494_55149/i-d-k-interplanetary-demolition-knights,248323,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2015-09-23,2015-09-23
851,IdlePixelGemMiner,http://www.kongregate.com/games/Andrei9900/idlepixelgemminer,www.kongregate.com/games/andrei9900/idlepixelgemminer,271172,has_metrics,2551,4,1,0,,yes,2,2023-09-14,2026-06-29,1,1,0,0,5,,2016-10-30,2016-10-30
852,Indian Forest,http://www.kongregate.com/games/spacegrid/indian-forest,www.kongregate.com/games/spacegrid/indian-forest,286238,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2017-09-20,2017-09-20
854,Japanese Kana Practice,http://www.kongregate.com/games/PotatoSlapper/japanese-kana-practice,www.kongregate.com/games/potatoslapper/japanese-kana-practice,268215,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2016-09-03,2016-09-03
857,Jump To Perfection,http://www.kongregate.com/games/tanzimhsn972/jump-to-perfection,www.kongregate.com/games/tanzimhsn972/jump-to-perfection,257355,has_metrics,2551,4,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-02-17,2016-02-17
858,King Slime 2,http://www.kongregate.com/games/guvigo2/king-slime-2,www.kongregate.com/games/guvigo2/king-slime-2,247157,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2015-09-03,2015-09-03
859,Knf Deluxe House Escape,http://www.kongregate.com/games/knfescapegame/knf-deluxe-house-escape,www.kongregate.com/games/knfescapegame/knf-deluxe-house-escape,283718,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2017-07-20,2017-07-20
862,Little Goku Fight the Red Ribbon,http://www.kongregate.com/games/carloconetwork/little-goku-fight-the-red-ribbon,www.kongregate.com/games/carloconetwork/little-goku-fight-the-red-ribbon,259251,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2016-03-24,2016-03-24
863,Little Johny House Escape,http://www.kongregate.com/games/knfescapegame/little-johny-house-escape,www.kongregate.com/games/knfescapegame/little-johny-house-escape,270450,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2016-10-17,2016-10-17
864,Lost Ethereal,http://www.kongregate.com/games/theLucre/lost-ethereal,www.kongregate.com/games/thelucre/lost-ethereal,262060,has_metrics,2551,4,1,0,,yes,2,2019-07-02,2026-06-29,1,1,0,0,5,,2016-05-15,2016-05-15
866,Maximum Damage,http://www.kongregate.com/games/cubenom/maximum-damage,www.kongregate.com/games/cubenom/maximum-damage,282607,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2017-06-25,2017-06-25
867,MEAN MINING MACHINE III,http://www.kongregate.com/games/netzeus/mean-mining-machine-iii,www.kongregate.com/games/netzeus/mean-mining-machine-iii,256844,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2016-03-05,2016-03-05
869,Mine Rush,http://www.kongregate.com/games/AndeanCoyote/mine-rush,www.kongregate.com/games/andeancoyote/mine-rush,264232,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2016-06-22,2016-06-22
870,Mino-War,http://www.kongregate.com/games/MPCDS/mino-war,www.kongregate.com/games/mpcds/mino-war,265692,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2016-07-20,2016-07-20
872,Mordecai Saw Game,http://www.kongregate.com/games/inkagames/mordecai-saw-game,www.kongregate.com/games/inkagames/mordecai-saw-game,223070,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2014-10-24,2014-10-24
875,n,http://www.kongregate.com/games/Legenderyhero24/n,www.kongregate.com/games/legenderyhero24/n,302300,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2021-01-25,2021-01-25
876,Ninja Spark,http://www.kongregate.com/games/tchilla/ninja-spark,www.kongregate.com/games/tchilla/ninja-spark,263624,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2016-06-13,2016-06-13
879,Pixel Modern SWAT VS Mercenary,http://www.kongregate.com/games/mentolatux/pixel-modern-swat-vs-mercenary,www.kongregate.com/games/mentolatux/pixel-modern-swat-vs-mercenary,259011,has_metrics,2551,4,1,0,,yes,2,2025-08-07,2026-06-29,1,1,0,0,5,,2016-03-20,2016-03-20
881,Plushy Animals,http://www.kongregate.com/games/zygomaticgames/plushy-animals,www.kongregate.com/games/zygomaticgames/plushy-animals,266042,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2016-07-27,2016-07-27
882,Pontus,http://www.kongregate.com/games/pontusmaska/pontus,www.kongregate.com/games/pontusmaska/pontus,220918,has_metrics,2551,4,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-09-26,2014-09-26
883,Princess Lilly Dark Forest Escape,http://www.kongregate.com/games/playitonline/princess-lilly-dark-forest-escape,www.kongregate.com/games/playitonline/princess-lilly-dark-forest-escape,270173,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2016-10-10,2016-10-10
884,Princesses Grill Party,http://www.kongregate.com/games/gamesforgirlz/princesses-grill-party,www.kongregate.com/games/gamesforgirlz/princesses-grill-party,269902,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2016-10-04,2016-10-04
889,Rocket vs. Cars,http://www.kongregate.com/games/flying_chairs/rocket-vs-cars,www.kongregate.com/games/flying_chairs/rocket-vs-cars,268960,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2016-09-17,2016-09-17
891,Roll a Ball Test,http://www.kongregate.com/games/Jonty9999/roll-a-ball-test,www.kongregate.com/games/jonty9999/roll-a-ball-test,280356,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2017-05-05,2017-05-05
892,Room Escape 18,http://www.kongregate.com/games/Nsrgames/room-escape-18,www.kongregate.com/games/nsrgames/room-escape-18,287106,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2017-10-15,2017-10-15
893,Santas Christmas Gifts Venture,http://www.kongregate.com/games/firstescapegames/santas-christmas-gifts-venture,www.kongregate.com/games/firstescapegames/santas-christmas-gifts-venture,254342,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2015-12-26,2015-12-26
894,Sea Is Below,https://www.kongregate.com/games/Abhinav_kun/sea-is-below,www.kongregate.com/games/abhinav_kun/sea-is-below,311322,has_metrics,2551,4,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2019-08-25,2019-08-25
899,Soccer Free Kick Challenge,http://www.kongregate.com/games/JawGames/soccer-free-kick-challenge,www.kongregate.com/games/jawgames/soccer-free-kick-challenge,218431,has_metrics,2551,4,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-08-26,2014-08-26
901,Space Invaders Mini,http://www.kongregate.com/games/M4LD0/space-invaders-mini,www.kongregate.com/games/m4ld0/space-invaders-mini,264665,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2016-06-29,2016-06-29
902,Space Wings Beta,http://www.kongregate.com/games/LucasCs91274/space-wings-beta,www.kongregate.com/games/lucascs91274/space-wings-beta,267320,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2016-08-20,2016-08-20
905,SS17 Marta Pons,http://www.kongregate.com/games/lionel_ict/ss17-marta-pons,www.kongregate.com/games/lionel_ict/ss17-marta-pons,283541,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2017-09-13,2017-09-13
906,Starbomb,http://www.kongregate.com/games/HappyWhippings/starbomb,www.kongregate.com/games/happywhippings/starbomb,266856,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2016-08-13,2016-08-13
908,Stop the Fan on the Fly!,http://www.kongregate.com/games/lakotasdad/stop-the-fan-on-the-fly,www.kongregate.com/games/lakotasdad/stop-the-fan-on-the-fly,248653,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2015-09-30,2015-09-30
910,Super Demolisher Dev.,http://www.kongregate.com/games/Lucifiphic_Rias/super-demolisher-dev,www.kongregate.com/games/lucifiphic_rias/super-demolisher-dev,256480,has_metrics,2551,4,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-02-02,2016-02-02
914,Sweggy Burd 420 MLG,http://www.kongregate.com/games/madscs/sweggy-burd-420-mlg,www.kongregate.com/games/madscs/sweggy-burd-420-mlg,222441,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2014-10-18,2014-10-18
915,SWITCH,http://www.kongregate.com/games/Mirakus/switch,www.kongregate.com/games/mirakus/switch,281745,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2017-06-04,2017-06-04
916,Switcheroo 2,http://www.kongregate.com/games/OctoBunny/switcheroo-2,www.kongregate.com/games/octobunny/switcheroo-2,324409,has_metrics,2551,4,1,0,,yes,1,2024-01-17,2024-01-17,1,1,0,0,5,,2024-01-21,2024-01-21
918,The Forgotten Art,http://www.kongregate.com/games/Stav_S/the-forgotten-art,www.kongregate.com/games/stav_s/the-forgotten-art,285283,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2017-08-25,2017-08-25
919,The poop machine,http://www.kongregate.com/games/poopeegames/the-poop-machine,www.kongregate.com/games/poopeegames/the-poop-machine,220251,has_metrics,2551,4,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-09-26,2014-09-26
920,The River Cabin,http://www.kongregate.com/games/SandraKim/the-river-cabin,www.kongregate.com/games/sandrakim/the-river-cabin,218073,has_metrics,2551,4,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-08-22,2014-08-22
922,Tic Tac Toe,http://www.kongregate.com/games/EmperorMason/tic-tac-toe,www.kongregate.com/games/emperormason/tic-tac-toe,220143,has_metrics,2551,4,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-09-19,2014-09-19
924,Tom and Jerry Jigsaw,http://www.kongregate.com/games/game4joy1/tom-and-jerry-jigsaw,www.kongregate.com/games/game4joy1/tom-and-jerry-jigsaw,228823,has_metrics,2551,4,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-12-30,2014-12-30
925,Topdown Shooter,http://www.kongregate.com/games/Phasko/topdown-shooter,www.kongregate.com/games/phasko/topdown-shooter,222213,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2014-10-13,2014-10-13
927,Trailer Simulator 2015,http://www.kongregate.com/games/trailersimulator/trailer-simulator-2015,www.kongregate.com/games/trailersimulator/trailer-simulator-2015,227119,has_metrics,2551,4,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2014-12-10,2014-12-10
928,Tree Tap - Money Idle Clicker,http://www.kongregate.com/games/Donislaw/tree-tap-money-idle-clicker,www.kongregate.com/games/donislaw/tree-tap-money-idle-clicker,281205,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2017-05-25,2017-05-25
932,Unlimited Bunker,http://www.kongregate.com/games/ainarsa/unlimited-bunker,www.kongregate.com/games/ainarsa/unlimited-bunker,247801,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2015-09-14,2015-09-14
933,Walk Box Deluxe,http://www.kongregate.com/games/cockibo/walk-box-deluxe,www.kongregate.com/games/cockibo/walk-box-deluxe,284588,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2017-08-11,2017-08-11
935,Who Can Escape The Fortress,http://www.kongregate.com/games/rahchel321/who-can-escape-the-fortress,www.kongregate.com/games/rahchel321/who-can-escape-the-fortress,266463,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2016-08-05,2016-08-05
936,Wooden Basement Escape,http://www.kongregate.com/games/ainarsa/wooden-basement-escape,www.kongregate.com/games/ainarsa/wooden-basement-escape,247856,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2015-09-15,2015-09-15
937,Xrunning,http://www.kongregate.com/games/Xbeta/xrunning,www.kongregate.com/games/xbeta/xrunning,87799,has_metrics,2551,4,1,0,,yes,1,2026-06-30,2026-06-30,0,0,0,0,5,,2016-02-28,2016-02-28
938,Zombie Siege,http://www.kongregate.com/games/yell/zombie-siege,www.kongregate.com/games/yell/zombie-siege,221443,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2014-10-04,2014-10-04
939,クールカツ AMV God Of The New World,http://www.kongregate.com/games/neal867/amv-god-of-the-new-world,www.kongregate.com/games/neal867/amv-god-of-the-new-world,286591,has_metrics,2551,4,1,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2017-09-30,2017-09-30
289,Rebuild 2,http://www.kongregate.com/games/sarahnorthway/rebuild-2,www.kongregate.com/games/sarahnorthway/rebuild-2,125968,has_metrics,2541,2,91,61,3213598,partial,10,2015-10-28,2024-08-19,10,10,0,0,5,,2011-10-16,2017-10-25
291,Protector,http://www.kongregate.com/games/undefined/protector,www.kongregate.com/games/undefined/protector,6554,has_metrics,2527,2,77,74,8000000,partial,5,2020-05-24,2022-01-13,5,5,0,0,4,,2008-03-02,2026-07-01
503,Knightmare Tower,https://www.kongregate.com/games/JuicyBeast/knightmare-tower,www.kongregate.com/games/juicybeast/knightmare-tower,153727,has_metrics,2524,3,174,25,2710658,partial,29,2020-07-16,2024-02-08,29,29,0,0,5,<urlopen error [Errno 61] Connection refused> (17),2012-09-03,2024-02-14
292,The Last Stand: Dead Zone,http://www.kongregate.com/games/ConArtists/the-last-stand-dead-zone,www.kongregate.com/games/conartists/the-last-stand-dead-zone,158863,has_metrics,2516,2,66,3,13923216,partial,4,2014-11-13,2021-01-01,4,4,0,0,5,,2013-01-16,2020-12-01
504,Continuity,http://www.kongregate.com/games/glimajr/continuity,www.kongregate.com/games/glimajr/continuity,73515,has_metrics,2513,3,163,101,3300000,partial,5,2018-08-30,2025-05-01,5,5,0,0,4,,2010-05-29,2026-07-01
293,Decision,https://www.kongregate.com/en/games/FlyAnvil/decision,www.kongregate.com/games/flyanvil/decision,139764,has_metrics,2512,2,62,31,1600000,partial,3,2022-06-03,2024-08-07,3,3,0,0,4,<urlopen error [Errno 61] Connection refused> (5),2012-03-21,2026-07-01
944,The Very Organized Thief,http://www.kongregate.com/games/arcan3artist/the-very-organized-thief,www.kongregate.com/games/arcan3artist/the-very-organized-thief,191061,has_metrics,2512,5,62,0,,yes,5,2017-11-16,2024-12-18,5,5,0,0,5,<urlopen error [Errno 61] Connection refused> (4),2014-11-01,2025-10-07
294,ShellShock Live 2,http://www.kongregate.com/games/kChamp/shellshock-live-2,www.kongregate.com/games/kchamp/shellshock-live-2,158665,has_metrics,2510,2,60,2,352793,partial,22,2014-07-15,2025-08-30,22,22,0,0,5,<urlopen error [Errno 61] Connection refused> (4),2012-12-02,2024-02-14
295,YouKongregate,http://www.kongregate.com/games/locos/youkongregate,www.kongregate.com/games/locos/youkongregate,54252,has_metrics,2509,2,59,41,1100000,partial,3,2018-04-19,2025-05-18,3,3,0,0,5,,2011-02-09,2026-07-01
946,Tap Adventure,https://www.kongregate.com/games/Avaloid/tap-adventure,www.kongregate.com/games/avaloid/tap-adventure,248023,has_metrics,2506,5,56,0,,yes,4,2015-11-20,2021-01-01,4,4,0,0,5,<urlopen error [Errno 61] Connection refused> (4),2015-10-21,2020-01-06
296,Music Quest,http://www.kongregate.com/games/master_machines/music-quest,www.kongregate.com/games/master_machines/music-quest,104469,has_metrics,2504,2,54,40,264100,partial,3,2022-01-09,2023-09-15,3,3,0,0,5,,2011-08-04,2026-07-01
298,Badge Master,http://www.kongregate.com/games/Senekis93/badge-master,www.kongregate.com/games/senekis93/badge-master,,has_metrics,2500,2,50,48,1098840,partial,2,2019-08-21,2023-02-26,2,2,0,0,5,,2011-10-20,2024-02-14
716,Realm of the Mad God,http://www.kongregate.com/games/Wild_Shadow/realm-of-the-mad-god,www.kongregate.com/games/wild_shadow/realm-of-the-mad-god,127641,has_metrics,2500,4,253,9,9812140,partial,12,2016-10-31,2021-05-24,12,12,0,0,5,<urlopen error [Errno 61] Connection refused> (5),2012-04-19,2019-10-27
299,Factory Balls forever,https://www.kongregate.com/games/bontegames/factory-balls-forever,www.kongregate.com/games/bontegames/factory-balls-forever,314614,has_metrics,2498,2,48,12,288600,partial,26,2020-01-08,2025-09-18,26,26,0,0,4,<urlopen error [Errno 61] Connection refused> (1),2020-01-02,2026-07-01
300,The Last Stand: Union City,http://www.kongregate.com/games/ConArtists/the-last-stand-union-city,www.kongregate.com/games/conartists/the-last-stand-union-city,125407,has_metrics,2498,2,48,14,1497064,partial,12,2017-12-19,2024-03-24,12,12,0,0,5,,2011-10-01,2024-02-14
301,3D Logic 2: Stronghold of Sage,http://www.kongregate.com/games/AlexMatveev/3d-logic-2-stronghold-of-sage,www.kongregate.com/games/alexmatveev/3d-logic-2-stronghold-of-sage,3932,has_metrics,2497,2,47,46,717322,partial,2,2021-01-21,2023-02-26,2,2,0,0,5,,2007-11-05,2021-01-25
302,Tyrant Unleashed,https://www.kongregate.com/games/synapticon/tyrant-unleashed-web,www.kongregate.com/games/synapticon/tyrant-unleashed-web,208033,has_metrics,2495,2,45,3,13800000,partial,15,2021-05-13,2025-03-12,15,15,0,0,4,<urlopen error [Errno 61] Connection refused> (1),2014-12-17,2026-07-01
303,Multitask,https://www.kongregate.com/games/IcyLime/multitask,www.kongregate.com/games/icylime/multitask,53248,has_metrics,2494,2,44,15,4900000,partial,15,2019-09-28,2025-10-12,15,15,0,0,4,,2024-04-06,2026-07-01
51,Rebuild,http://www.kongregate.com/games/sarahnorthway/rebuild,www.kongregate.com/games/sarahnorthway/rebuild,,has_metrics,2492,1,92,92,3836337,no,6,2014-12-11,2024-11-07,6,6,0,0,5,,2011-02-15,2011-12-06
305,The Journey Home,https://www.kongregate.com/games/Raius_/the-journey-home,www.kongregate.com/games/raius_/the-journey-home,263486,has_metrics,2491,2,41,15,389300,partial,10,2021-06-20,2025-10-11,10,10,0,0,4,<urlopen error [Errno 61] Connection refused> (1),2024-06-05,2026-07-01
506,Learn to Fly Idle,https://www.kongregate.com/games/light_bringer777/learn-to-fly-idle,www.kongregate.com/games/light_bringer777/learn-to-fly-idle,203284,has_metrics,2490,3,140,2,1016791,partial,18,2014-09-25,2023-12-17,18,18,0,0,5,<urlopen error [Errno 61] Connection refused> (5),2014-08-07,2023-11-29
54,Fancy Pants Adventure: World 2,http://www.kongregate.com/games/DrNeroCF/fancy-pants-adventure-world-2,www.kongregate.com/games/drnerocf/fancy-pants-adventure-world-2,,has_metrics,2489,1,89,89,4576832,no,9,2016-03-21,2024-05-06,9,9,0,0,5,<urlopen error [Errno 61] Connection refused> (1),2008-02-02,2010-09-15
717,Flight,http://www.kongregate.com/games/ArmorGames/flight,www.kongregate.com/games/armorgames/flight,103200,has_metrics,2489,4,239,90,4996653,partial,17,2014-11-20,2025-09-30,17,17,0,0,5,<urlopen error [Errno 61] Connection refused> (13),2011-02-06,2024-02-14
308,Madnes Project Nexus Party mod III,https://www.kongregate.com/games/Asriel343/madnes-project-nexus-party-mod-iii,www.kongregate.com/games/asriel343/madnes-project-nexus-party-mod-iii,298561,has_metrics,2488,2,38,17,76600,partial,6,2023-09-11,2025-03-26,6,6,0,0,4,<urlopen error [Errno 61] Connection refused> (4),2024-04-01,2026-07-01
309,The Peacekeeper,https://www.kongregate.com/games/BerzerkStudio/the-peacekeeper,www.kongregate.com/games/berzerkstudio/the-peacekeeper,180633,has_metrics,2488,2,38,17,1500000,partial,3,2020-11-07,2024-06-12,3,3,0,0,4,<urlopen error [Errno 61] Connection refused> (2),2024-05-05,2026-07-01
55,Music Catch,http://www.kongregate.com/games/Reflexive/music-catch,www.kongregate.com/games/reflexive/music-catch,,has_metrics,2487,1,87,87,2600000,no,6,2019-03-05,2026-06-29,5,5,0,0,5,<urlopen error [Errno 61] Connection refused> (5),2008-06-07,2026-07-01
507,Doodle God,http://www.kongregate.com/games/Badim/doodle-god,www.kongregate.com/games/badim/doodle-god,84158,has_metrics,2487,3,137,88,5438626,partial,4,2020-11-17,2024-02-24,4,4,0,0,5,,2010-07-29,2019-05-26
310,Warlords: Call to Arms,http://www.kongregate.com/games/DJStatika/warlords-call-to-arms,www.kongregate.com/games/djstatika/warlords-call-to-arms,8598,has_metrics,2486,2,36,34,21500000,partial,5,2014-11-21,2025-09-30,5,5,0,0,5,,2008-04-21,2026-07-01
508,Mastermind: World Conquerer,http://www.kongregate.com/games/theswain/mastermind-world-conquerer,www.kongregate.com/games/theswain/mastermind-world-conquerer,35803,has_metrics,2483,3,133,131,3019268,partial,7,2020-11-10,2024-03-08,7,7,0,0,5,,2009-02-20,2014-11-02
718,Burrito Bison,http://www.kongregate.com/games/JuicyBeast/burrito-bison,www.kongregate.com/games/juicybeast/burrito-bison,102902,has_metrics,2483,4,233,84,3376401,partial,9,2014-09-02,2025-05-12,9,9,0,0,5,<urlopen error [Errno 61] Connection refused> (7),2011-04-23,2024-02-14
949,Flight Simulator - FlyWings 2016,https://www.kongregate.com/games/ThetisGames/flight-simulator-flywings-2016,www.kongregate.com/games/thetisgames/flight-simulator-flywings-2016,259142,has_metrics,2477,5,27,0,,yes,5,2019-01-26,2024-03-08,5,5,0,0,5,,2024-04-06,2025-10-07
950,Hero Simulator,http://www.kongregate.com/games/revanaii/hero-simulator,www.kongregate.com/games/revanaii/hero-simulator,243648,has_metrics,2475,5,25,0,,yes,3,2019-02-27,2023-09-29,3,3,0,0,5,,2015-07-26,2017-04-08
61,Portal: The Flash Version,http://www.kongregate.com/games/Dragy/portal-the-flash-version,www.kongregate.com/games/dragy/portal-the-flash-version,,has_metrics,2472,1,72,72,2187013,no,10,2015-08-20,2023-07-08,10,10,0,0,5,,2007-10-18,2010-05-29
951,Zombidle,http://www.kongregate.com/games/BerzerkStudio/zombidle,www.kongregate.com/games/berzerkstudio/zombidle,253127,has_metrics,2472,5,22,0,,yes,3,2016-03-21,2024-02-23,3,3,0,0,5,,2016-06-01,2017-06-24
315,Wonderputt,https://www.kongregate.com/games/dampgnat/wonderputt,www.kongregate.com/games/dampgnat/wonderputt,121657,has_metrics,2469,2,19,1,3800000,partial,17,2018-02-08,2024-11-29,17,17,0,0,5,,2024-01-17,2026-07-01
954,Supremacy 1914,https://www.kongregate.com/games/bytro/supremacy-1914,www.kongregate.com/games/bytro/supremacy-1914,140760,has_metrics,2469,5,19,0,,yes,9,2020-12-14,2025-05-18,9,9,0,0,5,,2024-02-14,2025-10-07
316,Micro Siege,http://www.kongregate.com/games/richpixel/micro-siege,www.kongregate.com/games/richpixel/micro-siege,9,has_metrics,2467,2,17,11,109732,partial,2,2024-01-17,2024-01-19,2,2,0,0,5,,2007-01-20,2023-11-23
509,Sift Heads World Act 1,https://www.kongregate.com/games/WebCypher/sift-heads-world-act-1,www.kongregate.com/games/webcypher/sift-heads-world-act-1,75397,has_metrics,2467,3,117,20,617800,partial,5,2019-11-18,2025-08-02,5,5,0,0,4,,2016-04-08,2026-07-01
957,Footie Fight,https://www.kongregate.com/games/oogzyent/footie-fight,www.kongregate.com/games/oogzyent/footie-fight,324248,has_metrics,2465,5,15,0,,yes,1,2026-06-29,2026-06-29,0,0,0,0,5,,2024-04-01,2025-10-07
961,Holyday City,http://www.kongregate.com/games/HolydayStudios/holyday-city,www.kongregate.com/games/holydaystudios/holyday-city,235724,has_metrics,2462,5,12,0,,yes,2,2025-11-30,2026-06-29,1,1,0,0,5,,2015-05-06,2015-10-29
318,New Star Soccer,http://www.kongregate.com/games/siread/new-star-soccer,www.kongregate.com/games/siread/new-star-soccer,139620,has_metrics,2461,2,11,8,2723729,partial,3,2021-06-22,2022-10-23,3,3,0,0,5,,2012-04-19,2024-02-14
964,Dream Car Racing Evo,https://www.kongregate.com/games/RoKo0/dream-car-racing-evo,www.kongregate.com/games/roko0/dream-car-racing-evo,233844,has_metrics,2458,5,8,0,,yes,6,2020-11-27,2024-03-05,6,6,0,0,5,,2024-11-10,2025-07-04
65,Bubble Tanks 2,http://www.kongregate.com/games/HeroInteractive/bubble-tanks-2,www.kongregate.com/games/herointeractive/bubble-tanks-2,,has_metrics,2457,1,57,57,3247731,no,5,2020-03-06,2024-01-17,5,5,0,0,5,,2008-08-13,2010-10-13
66,The Fancy Pants Adventure: World 2 demo,http://www.kongregate.com/games/DrNeroCF/the-fancy-pants-adventure-world-2-demo,www.kongregate.com/games/drnerocf/the-fancy-pants-adventure-world-2-demo,,has_metrics,2455,1,55,55,575732,no,2,2020-12-09,2024-01-20,2,2,0,0,5,,2007-03-15,2009-03-03
322,Age of Rivals,https://www.kongregate.com/en/games/RobotoGames/age-of-rivals,www.kongregate.com/games/robotogames/age-of-rivals,270326,has_metrics,2455,2,5,4,732600,partial,18,2019-10-17,2022-12-04,18,18,0,0,4,,2026-01-03,2026-07-01
967,Mighty Party,https://www.kongregate.com/games/Panoramik/mighty-party,www.kongregate.com/games/panoramik/mighty-party,272366,has_metrics,2455,5,5,0,,yes,33,2019-12-07,2024-07-01,33,33,0,0,5,,2018-12-22,2024-01-21
968,Chess Evolved Online,https://www.kongregate.com/games/TheGrandestine/chess-evolved-online,www.kongregate.com/games/thegrandestine/chess-evolved-online,259245,has_metrics,2454,5,4,0,,yes,7,2016-10-31,2025-08-02,7,7,0,0,5,,2016-06-01,2024-02-14
969,Holyday City Reloaded,http://www.kongregate.com/games/HolydayStudios/holyday-city-reloaded,www.kongregate.com/games/holydaystudios/holyday-city-reloaded,286080,has_metrics,2454,5,4,0,,yes,15,2021-04-30,2026-06-30,14,14,0,0,5,,2017-11-01,2018-12-22
